customerID,MonthlyCharges,churn_flag,churn_probability,annual_revenue_exposure,revenue_at_risk,risk_band
0447-BEMNG,45.3,1,0.16863996,543.5999999999999,91.67268111705779,Low
3466-WAESX,69.1,0,0.16793333,829.1999999999999,139.25031718611717,Low
4256-ZWTZI,51.0,0,0.166967,612.0,102.18380677700043,Low
2155-AMQRX,54.9,0,0.16692938,658.8,109.97307495474814,Low
1707-HABPF,91.3,0,0.16670942,1095.6,182.64684391021726,Low
9565-JSNFM,70.45,1,0.16650327,845.4000000000001,140.76186065375808,Low
7036-TYDEC,104.0,0,0.1663633,1248.0,207.62139701843262,Low
4160-AMJTL,19.65,1,0.16634539,235.79999999999998,39.22424241900444,Low
1051-GEJLJ,19.5,0,0.16573295,234.0,38.781510293483734,Low
2308-STERM,19.4,0,0.16552356,232.79999999999998,38.53388450145721,Low
9586-JGQKH,105.4,0,0.16484976,1264.8000000000002,208.501974105835,Low
8819-ZBYNA,109.1,0,0.16446549,1309.1999999999998,215.3182155847549,Low
4323-SADQS,34.5,1,0.16326006,414.0,67.58966383337975,Low
5236-PERKL,112.95,1,0.16059619,1355.4,217.67207847833635,Low
2307-FYNNL,109.05,0,0.15976715,1308.6,209.0712936401367,Low
1855-CFULU,20.05,0,0.15957269,240.60000000000002,38.39318938851357,Low
7629-WIXZF,59.1,0,0.15941052,709.2,113.05394176840782,Low
1629-DQQVB,50.1,0,0.15896653,601.2,95.57067566514016,Low
5240-CAOYT,87.55,0,0.15753804,1050.6,165.5094663709402,Low
6734-FQAJX,105.05,0,0.15680471,1260.6,197.66801821589468,Low
3339-EAQNV,97.25,0,0.15632655,1167.0,182.4330806583166,Low
4468-YDOVK,48.65,0,0.15490647,583.8,90.43439520299434,Low
6483-OATDN,51.3,0,0.15443386,615.5999999999999,95.06948506236076,Low
8409-WQJUX,54.2,0,0.15384606,650.4000000000001,100.06147434711458,Low
9986-BONCE,20.95,1,0.15383144,251.39999999999998,38.67322331964969,Low
2159-TURXX,20.05,0,0.15343185,240.60000000000002,36.915702554583554,Low
6297-NOOPG,110.5,0,0.15254204,1326.0,202.27074471116066,Low
0178-CIIKR,19.95,0,0.15183578,239.39999999999998,36.34948676526546,Low
4627-MIHJH,110.25,0,0.1514527,1323.0,200.37192906439304,Low
9788-YTFGE,19.95,0,0.15110233,239.39999999999998,36.17389882206916,Low
2323-ARSVR,111.05,0,0.15109318,1332.6,201.3467782616615,Low
6766-HFKLA,103.2,0,0.14996463,1238.4,185.7161985397339,Low
0297-RBCSG,65.35,0,0.14956369,784.1999999999999,117.28784182369708,Low
9378-FXTIZ,70.15,1,0.14931402,841.8000000000001,125.69253875613214,Low
9033-EOXWV,74.05,1,0.1471215,888.5999999999999,130.7321684092283,Low
9700-ISPUP,65.5,0,0.14559777,786.0,114.43984785676003,Low
1530-ZTDOZ,40.65,0,0.14541976,487.79999999999995,70.93575967848301,Low
4701-AHWMW,54.55,1,0.14514865,654.5999999999999,95.01430616676807,Low
6968-MHOMU,45.0,0,0.14474644,540.0,78.16307634115219,Low
0106-UGRDO,116.0,0,0.14364296,1392.0,199.951003074646,Low
6784-XYJAE,55.8,0,0.14351125,669.5999999999999,96.09513341188429,Low
5360-LJCNJ,105.15,0,0.14309661,1261.8000000000002,180.55930363833906,Low
6473-ULUHT,84.9,0,0.14263424,1018.8000000000001,145.3157665371895,Low
1852-XEMDW,65.05,0,0.142192,780.5999999999999,110.99507997035978,Low
6776-TLWOI,19.85,1,0.1412231,238.20000000000002,33.63934308886528,Low
2798-NYLMZ,108.55,0,0.14099029,1302.6,183.65394793152808,Low
1385-TQOZW,20.45,0,0.14070491,245.39999999999998,34.52898612320423,Low
4541-RMRLG,19.25,1,0.13994408,231.0,32.32708168029785,Low
4759-PXTAN,80.1,0,0.13928162,961.1999999999999,133.87748892903326,Low
9405-GPBBG,110.5,0,0.13873628,1326.0,183.96430438756943,Low
1136-XGEQU,84.15,0,0.13837034,1009.8000000000001,139.7263643860817,Low
0289-IVARM,60.55,0,0.1375909,726.5999999999999,99.97354798614978,Low
4846-WHAFZ,76.5,1,0.13746552,918.0,126.19334891438484,Low
6497-TILVL,50.7,0,0.13744976,608.4000000000001,83.62443171143534,Low
2758-RNWXS,89.2,0,0.1372588,1070.4,146.92181725502016,Low
9972-NKTFD,54.65,0,0.13689706,655.8,89.77709017395972,Low
9357-UJRUN,58.35,0,0.1359632,700.2,95.20143370628358,Low
4002-BQWPQ,81.75,0,0.13541849,981.0,132.8455382734537,Low
9128-CPXKI,95.8,0,0.13279796,1149.6,152.66453075408936,Low
3896-RCYYE,53.4,0,0.13134524,640.8,84.16603124141693,Low
1936-UAFEH,110.25,0,0.13104448,1323.0,173.37184336781502,Low
5081-NWSUP,64.9,0,0.13087976,778.8000000000001,101.92915692329407,Low
9931-KGHOA,55.0,0,0.13052095,660.0,86.1438301205635,Low
1264-FUHCX,56.3,0,0.1294669,675.5999999999999,87.46784182190893,Low
4785-QRJHC,59.9,1,0.12902695,718.8,92.7445712327957,Low
6933-FHBZC,56.05,0,0.12891431,672.5999999999999,86.70776593387126,Low
9040-KZVWO,75.5,0,0.12876366,906.0,116.65987667441368,Low
3847-BAERP,20.9,0,0.1283531,250.79999999999998,32.19095848202705,Low
1730-VFMWO,50.2,0,0.12824383,602.4000000000001,77.25408546924592,Low
0725-CXOTM,89.65,0,0.1279984,1075.8000000000002,137.70067522823814,Low
9039-RBEEE,48.95,1,0.12777355,587.4000000000001,75.0541851103306,Low
4079-VTGLK,74.85,0,0.12706189,898.1999999999999,114.1269883185625,Low
5574-NXZIU,109.2,0,0.12646341,1310.4,165.7176567077637,Low
6968-URWQU,56.35,0,0.12602575,676.2,85.21861298382282,Low
1386-ZIKUV,18.95,0,0.12600222,227.39999999999998,28.652905350923536,Low
7748-UMTRK,101.3,0,0.12590782,1215.6,153.05355017781255,Low
5850-BDWCY,20.2,0,0.12578337,242.39999999999998,30.489888632297514,Low
3675-EQOZA,20.65,0,0.12516028,247.79999999999998,31.01471661329269,Low
8582-KRHPJ,35.0,0,0.1250965,420.0,52.54052996635437,Low
0265-PSUAE,100.7,0,0.12307634,1208.4,148.72545172870161,Low
2522-WLNSF,64.2,0,0.123009294,770.4000000000001,94.76636030673981,Low
1784-BXEFA,20.55,0,0.12297715,246.60000000000002,30.32616579830647,Low
1097-FSPVW,54.55,0,0.12185552,654.5999999999999,79.76662320345639,Low
9256-JTBNZ,20.3,0,0.121787496,243.60000000000002,29.667434003949168,Low
0013-MHZWF,69.4,0,0.12067759,832.8000000000001,100.50029726028443,Low
9917-KWRBE,78.35,0,0.120293476,940.1999999999999,113.09992584139108,Low
6112-KTHFQ,19.3,0,0.11956345,231.60000000000002,27.69089569151402,Low
3229-USWAR,79.95,0,0.11904414,959.4000000000001,114.2109478980303,Low
0074-HDKDG,61.6,0,0.11758831,739.2,86.92127981185914,Low
3173-NVMPX,55.3,0,0.11720432,663.5999999999999,77.77678901553153,Low
5271-YNWVR,113.15,1,0.11652621,1357.8000000000002,158.2192863330245,Low
7838-LAZFO,78.8,0,0.116494946,945.5999999999999,110.15762110948562,Low
3594-UVONA,85.95,1,0.11631186,1031.4,119.9640555649996,Low
9480-BQJEI,92.3,0,0.11627411,1107.6,128.78520531356332,Low
2040-OBMLJ,81.7,0,0.11536502,980.4000000000001,113.10386652052404,Low
6258-NGCNG,23.5,0,0.113605544,282.0,32.0367633998394,Low
9025-ZRPVR,18.95,1,0.111830965,227.39999999999998,25.430361369252203,Low
2533-QVMSK,94.1,1,0.11157343,1129.1999999999998,125.98871480226515,Low
0665-XHDJU,99.4,0,0.111365296,1192.8000000000002,132.83652500510217,Low
4304-TSPVK,114.9,0,0.11132234,1378.8000000000002,153.49124701023104,Low
0868-VJRDR,104.05,0,0.110132694,1248.6,137.51168203353882,Low
7669-LCRSD,56.3,0,0.10902573,675.5999999999999,73.6577843248844,Low
9364-YKUVW,19.8,0,0.10878668,237.60000000000002,25.847715121507647,Low
2368-GAKKQ,113.65,0,0.10841165,1363.8000000000002,147.8518046960235,Low
3787-TRIAL,26.05,0,0.10721079,312.6,33.51409376710654,Low
7654-YWJUF,84.25,0,0.10639507,1011.0,107.56541904062033,Low
7233-IOQNP,34.0,0,0.10618866,408.0,43.32497423887253,Low
0486-HECZI,96.75,1,0.10606196,1161.0,123.13793297857046,Low
8089-UZWLX,104.05,0,0.10565279,1248.6,131.9180695876479,Low
9330-DHBFL,66.25,0,0.10545987,795.0,83.84059578180313,Low
8930-XOTDP,55.95,0,0.1050672,671.4000000000001,70.54211872369052,Low
3639-XJHKQ,60.6,0,0.10460814,727.2,76.07104005217553,Low
5524-KHNJP,74.75,0,0.10441015,897.0,93.6559037938714,Low
5709-LVOEQ,80.85,0,0.10414057,970.1999999999999,101.03718319684266,Low
9289-LBQVU,70.15,0,0.10406484,841.8000000000001,87.60177986919881,Low
3733-UOCWF,85.55,0,0.10406423,1026.6,106.83234221488236,Low
7010-ZMVBF,20.45,0,0.10363458,245.39999999999998,25.431926169991492,Low
2428-ZMCTB,19.75,0,0.10346847,237.0,24.52202745527029,Low
0983-TATYJ,51.45,0,0.10340382,617.4000000000001,63.84151944816114,Low
0628-CNQRM,67.5,1,0.10285779,810.0,83.3148106187582,Low
5236-XMZJY,59.65,0,0.102831565,715.8,73.60683411508798,Low
9013-AQORL,45.55,0,0.10257825,546.5999999999999,56.0692728459835,Low
5701-GUXDC,35.4,0,0.10232886,424.79999999999995,43.46929941773414,Low
7356-AYNJP,23.9,0,0.10220914,286.79999999999995,29.313582310080523,Low
1218-VKFPE,19.0,1,0.10169621,228.0,23.186735451221466,Low
6900-RBKER,89.45,0,0.10108386,1073.4,108.5034151107073,Low
7666-WKRON,80.45,1,0.10098197,965.4000000000001,97.48799684196712,Low
6568-POCUI,95.2,0,0.10046319,1142.4,114.76914732456208,Low
7690-KPNCU,73.05,0,0.100286886,876.5999999999999,87.91148435175418,Low
7531-GQHME,20.05,0,0.10015952,240.60000000000002,24.09838013201952,Low
5468-BPMMO,19.6,0,0.099286,235.20000000000002,23.352066600322726,Low
6075-QMNRR,49.75,0,0.09923628,597.0,59.24405899643898,Low
9143-CANJF,55.15,0,0.099042386,661.8,65.54625093340873,Low
2746-DIJLO,56.3,0,0.09886219,675.5999999999999,66.79129794538021,Low
9054-FOWNV,88.75,0,0.09861535,1065.0,105.02534598112106,Low
7997-EASSD,81.2,0,0.09831755,974.4000000000001,95.80061938762665,Low
2930-UOTMB,65.25,1,0.09782989,783.0,76.60080640017986,Low
4501-UYKBC,69.1,0,0.09760875,829.1999999999999,80.93717761337757,Low
0373-AIVNJ,39.55,0,0.09530653,474.59999999999997,45.232479420304294,Low
2511-MORQY,54.9,0,0.09485071,658.8,62.48764875233173,Low
0134-XWXCE,74.85,0,0.094749294,898.1999999999999,85.10381606966257,Low
0997-YTLNY,48.8,0,0.094538525,585.5999999999999,55.361760091781605,Low
2911-WDXMV,80.55,0,0.09421519,966.5999999999999,91.06840449124574,Low
1744-JHKYS,24.7,0,0.09412851,296.4,27.899690911173817,Low
0254-KCJGT,81.4,0,0.093606874,976.8000000000001,91.43519486188889,Low
7764-BDPEE,20.85,0,0.0932468,250.20000000000002,23.33035003244877,Low
3926-YZVVX,50.05,0,0.092633896,600.5999999999999,55.63591768294572,Low
2967-MXRAV,18.8,0,0.09233002,225.60000000000002,20.829653334617618,Low
0516-UXRMT,92.05,0,0.092328764,1104.6,101.98635326474904,Low
7159-NOKYQ,93.15,0,0.091637135,1117.8000000000002,102.4319890022278,Low
5537-UXXVS,19.25,0,0.09145983,231.0,21.127221442759037,Low
1395-OFUWC,29.3,0,0.09116261,351.6,32.05277264714241,Low
6773-LQTVT,35.65,0,0.0908218,427.79999999999995,38.85356715917587,Low
6838-HVLXG,20.3,0,0.09012533,243.60000000000002,21.95453033745289,Low
8780-RSYYU,19.2,0,0.09006743,230.39999999999998,20.751536178588864,Low
4973-RLZVI,74.65,0,0.089903966,895.8000000000001,80.5359723776579,Low
9610-WCESF,43.9,0,0.088978216,526.8,46.87372421622276,Low
2958-NHPPS,20.85,0,0.088693045,250.20000000000002,22.190999878942968,Low
3948-FVVRP,54.8,0,0.088602185,657.5999999999999,58.264797019958486,Low
9779-DPNEJ,80.15,0,0.08795539,961.8000000000001,84.59549688845874,Low
5155-AZQPB,49.9,0,0.08674523,598.8,51.94304512739181,Low
7311-MQJCH,19.55,0,0.08666237,234.60000000000002,20.330991294980052,Low
5025-GOOKI,18.9,0,0.08607404,226.79999999999998,19.52159212231636,Low
3354-OADJP,54.25,0,0.08575971,651.0,55.82956912368536,Low
5049-MUBWG,75.0,0,0.08526341,900.0,76.73706784844398,Low
5863-OOKCL,18.85,0,0.08484573,226.20000000000002,19.192103938758375,Low
9089-UOWJG,58.35,0,0.08344581,700.2,58.42875600904227,Low
4223-BKEOR,64.85,0,0.08334059,778.1999999999999,64.8556492254138,Low
7032-LMBHI,64.65,0,0.082732655,775.8000000000001,64.18399383276702,Low
9481-SFCQY,59.8,0,0.08248349,717.5999999999999,59.190154427289954,Low
5753-QQWPW,59.9,0,0.081676915,718.8,58.709366708993905,Low
6797-LNAQX,98.3,1,0.08140494,1179.6,96.02526639103888,Low
4464-JCOLN,19.85,1,0.08123236,238.20000000000002,19.349548508226874,Low
3161-ONRWK,65.85,0,0.08113787,790.1999999999999,64.11514742821454,Low
8457-XIGKN,19.6,0,0.08099939,235.20000000000002,19.051056361198427,Low
7691-XVTZH,89.95,0,0.07995842,1079.4,86.30711479336024,Low
0536-ACXIP,109.55,0,0.07985271,1314.6,104.97436952143907,Low
5671-RQRLP,75.65,0,0.079416476,907.8000000000001,72.09427708536387,Low
3442-ZHHCC,76.9,0,0.07927011,922.8000000000001,73.15045707821847,Low
3077-RSNTJ,19.7,0,0.079067275,236.39999999999998,18.69150379300117,Low
2272-WUSPA,110.75,0,0.079051144,1329.0,105.05897093564272,Low
1936-CZAKF,49.65,0,0.07812383,595.8,46.54617806822061,Low
4660-IRIBM,87.9,0,0.07805204,1054.8000000000002,82.32928806245329,Low
9720-JJJOR,60.3,0,0.07768798,723.5999999999999,56.21502141952514,Low
7266-GSSJX,20.45,0,0.077026576,245.39999999999998,18.902321702241895,Low
8059-UDZFY,105.35,0,0.07674663,1264.1999999999998,97.02308672368525,Low
7581-EBBOU,70.15,0,0.076448835,841.8000000000001,64.3546296671033,Low
9367-TCUYN,20.1,0,0.07626724,241.20000000000002,18.39565887451172,Low
2325-ZUSFD,70.1,1,0.075810045,841.1999999999999,63.7714098572731,Low
9052-DHNKM,61.55,0,0.075494036,738.5999999999999,55.75989504754543,Low
2926-JEJJC,20.2,0,0.07499132,242.39999999999998,18.177896708250046,Low
3055-VTCGS,58.55,0,0.07495546,702.5999999999999,52.66370859146117,Low
6366-XIVKZ,63.15,0,0.07472823,757.8,56.62905129343271,Low
5161-XEUVX,94.3,0,0.07441489,1131.6,84.20788560211658,Low
7677-SJJJK,19.9,0,0.0737894,238.79999999999998,17.620909398794172,Low
3750-YHRYO,20.65,0,0.073710315,247.79999999999998,18.26541603952646,Low
8646-JCOMS,90.55,0,0.07294486,1086.6,79.26188181191682,Low
2061-VVFST,19.5,0,0.07252988,234.0,16.971992433071136,Low
9866-OCCKE,109.75,0,0.072340764,1317.0,95.27278632670641,Low
3623-FQBOX,19.95,0,0.07232916,239.39999999999998,17.315601754188535,Low
8727-XDPUD,35.8,0,0.07209397,429.59999999999997,30.97156997323036,Low
2834-JKOOW,45.9,0,0.07164982,550.8,39.464720642566675,Low
9351-HXDMR,110.9,0,0.071081586,1330.8000000000002,94.59537489116194,Low
8378-LKJAF,101.15,0,0.0710478,1213.8000000000002,86.23781696856024,Low
3181-MIZBN,19.75,0,0.07077552,237.0,16.773797370493412,Low
2239-CFOUJ,20.4,0,0.07069797,244.79999999999998,17.306863224506376,Low
4353-HYOJD,49.85,0,0.07050507,598.2,42.17613150179386,Low
5297-MDOIR,81.15,0,0.07041373,973.8000000000001,68.56889128535987,Low
0866-QLSIR,64.4,1,0.07025734,772.8000000000001,54.294874942302705,Low
9209-NWPGU,65.4,0,0.070106864,784.8000000000001,55.01986684799195,Low
8909-BOLNL,21.2,0,0.07009242,254.39999999999998,17.831510961055756,Low
8034-RYTVV,84.25,0,0.06983224,1011.0,70.60039769858122,Low
6953-PBDIN,72.95,0,0.06975525,875.4000000000001,61.06374473422766,Low
9473-CBZOP,59.0,0,0.06974032,708.0,49.37614497542381,Low
8869-TORSS,60.35,1,0.069527395,724.2,50.35173950940371,Low
9308-ANMVE,55.3,0,0.06918945,663.5999999999999,45.91412010490894,Low
8741-LQOBK,35.05,0,0.06852247,420.59999999999997,28.820550128817555,Low
1090-ESELR,105.5,0,0.068465,1266.0,86.6766923815012,Low
1265-HVPZB,66.4,0,0.068209544,796.8000000000001,54.34936451911927,Low
9313-CDOGY,19.6,0,0.068085514,235.20000000000002,16.013712894916537,Low
2129-ALKBS,26.2,0,0.06785942,314.4,21.33500123620033,Low
8777-PVYGU,64.3,0,0.06774143,771.5999999999999,52.269288387894626,Low
9142-XMYJH,19.35,0,0.06756827,232.20000000000002,15.689352840185167,Low
9906-NHHVC,53.5,0,0.067477584,642.0,43.32060885429382,Low
0076-LVEPS,45.0,0,0.06737003,540.0,36.37981474399567,Low
1952-DVVSW,20.1,0,0.06734981,241.20000000000002,16.2447733104229,Low
5804-HYIEZ,106.05,0,0.06733446,1272.6,85.68983154594898,Low
2907-ILJBN,20.6,0,0.06727939,247.20000000000002,16.63146545290947,Low
8400-WZICQ,55.7,0,0.06720077,668.4000000000001,44.91699631512166,Low
9313-QOLTZ,20.9,0,0.06710727,250.79999999999998,16.83050273358822,Low
4039-PIMHX,49.8,0,0.06696856,597.5999999999999,40.02041158676147,Low
4137-JOPHL,89.7,0,0.06689559,1076.4,72.00641224980355,Low
3487-EARAT,74.1,0,0.0668044,889.1999999999999,59.4024738818407,Low
3011-WQKSZ,20.0,0,0.06654513,240.0,15.970830917358398,Low
4489-SNOJF,72.25,1,0.06639494,867.0,57.564412996172905,Low
4946-EDSEW,19.25,1,0.06612497,231.0,15.274867661297321,Low
6682-QJDGB,55.25,1,0.06605115,663.0,43.79191104322672,Low
4947-DSMXK,97.7,0,0.065901786,1172.4,77.26325401067734,Low
6461-PPAXN,54.95,0,0.06574411,659.4000000000001,43.35166577249766,Low
1492-QGCLU,85.7,0,0.06520723,1028.4,67.05911334156991,Low
0377-JBKKT,57.95,0,0.065206416,695.4000000000001,45.34454165250064,Low
6194-HBGQN,81.15,0,0.06519656,973.8000000000001,63.488408991694456,Low
6080-TCMYC,81.2,0,0.06486846,974.4000000000001,63.207825100421914,Low
4751-ERMAN,75.4,0,0.06406385,904.8000000000001,57.9649688243866,Low
6164-HXUGH,19.85,0,0.063995,238.20000000000002,15.243609881401063,Low
2245-ADZFJ,80.55,0,0.06391525,966.5999999999999,61.7804832458496,Low
7338-ERIVA,45.05,0,0.06374144,540.5999999999999,34.458621431887146,Low
1545-JFUML,99.0,0,0.063553594,1188.0,75.50166973471642,Low
5820-PTRYM,68.45,0,0.063389726,821.4000000000001,52.068320922553546,Low
6598-RFFVI,19.3,1,0.06285771,231.60000000000002,14.557845595479012,Low
2923-ARZLG,19.7,0,0.06280748,236.39999999999998,14.84768780171871,Low
0164-APGRB,114.9,0,0.06275748,1378.8000000000002,86.53000951409341,Low
9860-LISIZ,20.35,0,0.062174667,244.20000000000002,15.183053601533176,Low
2676-SSLTO,66.15,0,0.061950844,793.8000000000001,49.17657979354263,Low
9220-ZNKJI,88.8,0,0.061833538,1065.6,65.88981821537017,Low
4654-ULTTN,74.8,0,0.06143199,897.5999999999999,55.141353392601005,Low
5619-XZZKR,19.95,0,0.06138557,239.39999999999998,14.695705034583806,Low
5442-BXVND,24.25,0,0.06127364,291.0,17.83062870427966,Low
7191-ADRGF,54.3,0,0.060774162,651.5999999999999,39.60044422745704,Low
3524-WQDSG,99.3,0,0.0605269,1191.6,72.12385403215885,Low
9412-ARGBX,95.5,1,0.060305785,1146.0,69.11043005436659,Low
6872-HXFNF,58.35,0,0.059540596,700.2,41.69032522067428,Low
1038-RQOST,20.6,0,0.059231382,247.20000000000002,14.641997596621515,Low
2091-MJTFX,51.2,1,0.05903349,614.4000000000001,36.27017669677735,Low
9070-BCKQP,110.15,0,0.058819372,1321.8000000000002,77.74744618311526,Low
7492-TAFJD,38.55,0,0.058459368,462.59999999999997,27.043303453177213,Low
7375-WMVMT,95.5,0,0.058365855,1146.0,66.88727024942636,Low
8024-XNAFQ,107.4,0,0.05831343,1288.8000000000002,75.15434775352479,Low
2388-LAESQ,114.85,0,0.05823375,1378.1999999999998,80.25775303915142,Low
2188-SXWVT,55.0,0,0.058093186,660.0,38.34150306880474,Low
8809-XKHMD,100.55,0,0.057927947,1206.6,69.89586144313216,Low
6681-ZSEXG,59.5,0,0.05784593,714.0,41.30199509114027,Low
4500-HKANN,59.7,0,0.057726085,716.4000000000001,41.354967427253726,Low
4830-FAXFM,24.1,0,0.057666916,289.20000000000005,16.677272222936157,Low
3780-DDGSE,76.05,0,0.05737986,912.5999999999999,52.364860629290334,Low
8570-KLJYJ,54.45,0,0.057333454,653.4000000000001,37.46167916357518,Low
1271-UODNO,53.85,0,0.05685457,646.2,36.739422114193445,Low
4359-INNWN,20.05,0,0.056311846,240.60000000000002,13.5486300945282,Low
7649-PHJVR,19.5,0,0.056220774,234.0,13.155661024153233,Low
9298-WGMRW,115.5,0,0.056126647,1386.0,77.7915323227644,Low
5651-YLPRD,86.1,0,0.05609819,1033.1999999999998,57.960649086534964,Low
6322-HRPFA,59.6,0,0.05573514,715.2,39.86177287101746,Low
8735-NBLWT,20.4,0,0.05572926,244.79999999999998,13.642522555589675,Low
5018-LXQQG,66.3,0,0.055421717,795.5999999999999,44.09351841509341,Low
7520-HQWJU,67.45,0,0.055380855,809.4000000000001,44.82526383921505,Low
9359-UGBTK,72.35,0,0.055367053,868.1999999999999,48.06967502832412,Low
8401-EMUWF,69.4,0,0.055247936,832.8000000000001,46.010481432080276,Low
6919-ELBGL,114.95,0,0.055148777,1379.4,76.07222247049214,Low
4717-GHADL,79.6,0,0.05398559,955.1999999999999,51.56703389883041,Low
9822-BIIGN,71.85,0,0.05390509,862.1999999999999,46.47696726545691,Low
0707-HOVVN,75.5,0,0.053844385,906.0,48.78301267325878,Low
1525-LNLOJ,63.3,0,0.05346629,759.5999999999999,40.61299406290054,Low
6993-YCOBK,110.6,0,0.053301387,1327.1999999999998,70.74160020947456,Low
5934-TSSAU,75.3,0,0.053044084,903.5999999999999,47.93063471764326,Low
5061-PBXFW,61.4,0,0.052966822,736.8,39.0259544044733,Low
6726-NNFWD,89.45,0,0.052682206,1073.4,56.54907995760441,Low
7401-JIXNM,91.3,0,0.052646965,1095.6,57.68001462221145,Low
4560-WQAQW,68.7,0,0.052326314,824.4000000000001,43.13781338632107,Low
5170-PTRKA,35.8,0,0.052307885,429.59999999999997,22.47146745622158,Low
9746-UGFAC,20.85,0,0.051961444,250.20000000000002,13.000753368437291,Low
5318-YKDPV,79.15,0,0.05184263,949.8000000000001,49.24012988805771,Low
1074-AMIOH,108.25,0,0.050908,1299.0,66.12949106097221,Low
9926-PJHDQ,76.8,0,0.0508555,921.5999999999999,46.86842765808105,Low
8782-NUUOL,79.0,0,0.050614577,948.0,47.98261879384518,Low
2649-HWLYB,76.15,0,0.050441187,913.8000000000001,46.09315656647087,Low
0257-KXZGU,62.45,0,0.050419148,749.4000000000001,37.78410955443979,Low
2294-DMMUS,70.45,0,0.050259024,845.4000000000001,42.48897880911827,Low
4737-HOBAX,79.8,0,0.04999948,957.5999999999999,47.87950128614902,Low
8345-MVDYC,81.65,0,0.04960632,979.8000000000001,48.60427186265588,Low
4376-KFVRS,114.05,0,0.049354155,1368.6,67.54609600827098,Low
5505-OVWQW,20.15,0,0.04862493,241.79999999999998,11.757507842034101,Low
5245-VDBUR,35.45,0,0.04849907,425.40000000000003,20.63150442391634,Low
8690-UPCZI,69.05,0,0.048270166,828.5999999999999,39.99665948152542,Low
7426-WEIJX,80.95,0,0.048138868,971.4000000000001,46.762096437066795,Low
0420-TXVSG,66.1,0,0.04808266,793.1999999999999,38.13916661292314,Low
0788-DXBFY,19.55,0,0.04768207,234.60000000000002,11.186213444173337,Low
9544-PYPSJ,96.1,0,0.04749255,1153.1999999999998,54.768407303094854,Low
0513-RBGPE,62.8,0,0.04730605,753.5999999999999,35.64983898997306,Low
6685-GBWJZ,70.8,0,0.047243822,849.5999999999999,40.138351482152935,Low
8573-JGCZW,19.65,0,0.047096543,235.79999999999998,11.105364842712879,Low
1122-YJBCS,53.65,0,0.04673778,643.8,30.08978207632899,Low
9968-FFVVH,68.8,0,0.046448894,825.5999999999999,38.34820675849914,Low
0727-BNRLG,97.65,0,0.046329178,1171.8000000000002,54.28853068202735,Low
4709-LKHYG,20.0,0,0.04608868,240.0,11.061283349990845,Low
3115-CZMZD,20.25,0,0.045825023,243.0,11.135480638593435,Low
0019-EFAEP,101.3,0,0.04557885,1215.6,55.40564832240343,Low
4981-FLTMF,65.2,0,0.04521518,782.4000000000001,35.376355487108235,Low
9637-CDTKZ,114.1,0,0.04493897,1369.1999999999998,61.53043821305036,Low
3530-VWVGU,19.9,0,0.04491189,238.79999999999998,10.724959623813628,Low
4825-FUREZ,20.25,0,0.044759013,243.0,10.876440100371838,Low
3489-VSFRD,60.25,0,0.044071093,723.0,31.863400384783745,Low
7359-WWYJV,114.45,0,0.044013973,1373.4,60.44879096522928,Low
2250-IVBWA,81.05,0,0.04375047,972.5999999999999,42.55170580074191,Low
1131-ALZWV,24.6,0,0.043702327,295.20000000000005,12.900926846265795,Low
9534-NSXEM,20.65,0,0.043313675,247.79999999999998,10.73312857300043,Low
0121-SNYRK,35.4,0,0.043273423,424.79999999999995,18.38255003392696,Low
9339-FIIJL,85.95,0,0.042979337,1031.4,44.32888846546412,Low
8390-FESFV,84.5,0,0.04263011,1014.0,43.2269314751029,Low
5702-KVQRD,82.55,0,0.042536464,990.5999999999999,42.1366208307445,Low
2088-IEBAU,88.15,0,0.0421606,1057.8000000000002,44.59748312830926,Low
1133-KXCGE,20.1,0,0.042016637,241.20000000000002,10.134412743151188,Low
9824-QCJPK,20.0,0,0.04199849,240.0,10.0796377658844,Low
0979-MOZQI,39.0,0,0.041886497,468.0,19.602880731225014,Low
2408-PSJVE,61.9,0,0.04188526,742.8,31.11237149387598,Low
2171-UDMFD,19.45,0,0.041767344,233.39999999999998,9.748498061299323,Low
4702-HDRKD,49.35,0,0.04167232,592.2,24.67834741473198,Low
1036-GUDCL,79.05,0,0.04141711,948.5999999999999,39.28827122077345,Low
6064-ZATLR,52.85,0,0.041260395,634.2,26.167342635244133,Low
0230-UBYPQ,36.1,0,0.040875178,433.20000000000005,17.707127036154272,Low
2812-REYAT,20.05,0,0.04073631,240.60000000000002,9.801156230270864,Low
1174-FGIFN,90.45,0,0.0407336,1085.4,44.21224745661021,Low
3125-RAHBV,20.3,0,0.040393043,243.60000000000002,9.839745350182058,Low
8763-KIAFH,20.55,0,0.04003429,246.60000000000002,9.872456013411284,Low
1139-WUOAH,53.35,0,0.039710183,640.2,25.422458962351087,Low
8430-TWCBX,20.7,0,0.039683763,248.39999999999998,9.857446713745594,Low
0052-YNYOT,20.55,0,0.03965656,246.60000000000002,9.779307910054923,Low
7572-KPVKK,104.05,0,0.039253272,1248.6,49.01163556426763,Low
5329-KRDTM,77.35,0,0.03898126,928.1999999999999,36.18240448236465,Low
6388-TABGU,56.15,0,0.038860854,673.8,26.1844432644546,Low
3506-OVLKD,26.2,0,0.038557045,314.4,12.122334998846053,Low
7279-NMVJC,19.9,0,0.03809953,238.79999999999998,9.098168022930622,Low
